courier_id,courier_vehicle,courier_city,order_date,deliveries_count,avg_delivery_minutes,avg_total_order_minutes,on_time_deliveries,late_deliveries,shift_hours,on_time_pct,deliveries_per_shift_hour
C00230,scooter,YVN,2026-04-04,1,19.0,39.0,1,0,9,1.0,0.111
C00173,car,VND,2026-05-21,1,31.0,51.0,0,1,9,0.0,0.111
C00176,bike,KPN,2026-04-22,1,33.0,53.0,0,1,8,0.0,0.125
C00198,car,GYU,2026-04-04,1,31.0,50.0,0,1,6,0.0,0.167
C00163,bike,YVN,2026-05-27,1,18.0,40.0,1,0,8,1.0,0.125
C00201,scooter,YVN,2026-04-21,2,19.0,49.0,1,1,6,0.5,0.333
C00050,car,DLJ,2026-05-22,2,24.0,56.5,1,1,6,0.5,0.333
C00043,scooter,VND,2026-05-06,1,24.0,57.0,0,1,7,0.0,0.143
C00053,bike,YVN,2026-05-19,1,28.0,42.0,1,0,9,1.0,0.111
C00066,car,YVN,2026-04-08,2,28.5,48.0,1,1,9,0.5,0.222
C00060,scooter,YVN,2026-05-07,2,25.5,45.0,1,1,9,0.5,0.222
C00160,bike,GYU,2026-05-15,1,25.0,44.0,1,0,8,1.0,0.125
C00079,scooter,YVN,2026-05-25,1,32.0,46.0,0,1,10,0.0,0.1
C00043,scooter,VND,2026-04-16,1,10.0,26.0,1,0,7,1.0,0.143
C00273,scooter,VND,2026-04-14,1,20.0,34.0,1,0,8,1.0,0.125
C00150,bike,YVN,2026-04-02,1,39.0,67.0,0,1,7,0.0,0.143
C00252,bike,KPN,2026-04-25,2,23.0,53.5,0,2,8,0.0,0.25
C00252,bike,KPN,2026-05-26,2,35.0,58.0,0,2,8,0.0,0.25
C00085,scooter,GYU,2026-05-09,1,36.0,60.0,0,1,9,0.0,0.111
C00266,car,YVN,2026-04-05,2,17.0,42.0,1,1,8,0.5,0.25
C00226,scooter,YVN,2026-05-05,1,28.0,60.0,0,1,6,0.0,0.167
C00108,bike,GYU,2026-04-27,1,29.0,43.0,1,0,10,1.0,0.1
C00190,scooter,YVN,2026-05-09,1,8.0,39.0,1,0,8,1.0,0.125
C00152,bike,KPN,2026-04-06,2,24.5,47.0,1,1,10,0.5,0.2
C00175,scooter,YVN,2026-03-31,2,39.0,64.0,0,2,9,0.0,0.222
C00169,scooter,YVN,2026-04-20,1,17.0,48.0,0,1,8,0.0,0.125
C00223,bike,YVN,2026-04-07,1,25.0,48.0,0,1,9,0.0,0.111
C00299,scooter,VND,2026-05-16,1,17.0,49.0,0,1,6,0.0,0.167
C00159,scooter,YVN,2026-04-28,3,15.33,38.0,3,0,9,1.0,0.333
C00161,bike,GYU,2026-05-20,1,38.0,74.0,0,1,6,0.0,0.167
C00107,scooter,KPN,2026-04-09,3,24.0,46.0,1,2,6,0.3333,0.5
C00163,bike,YVN,2026-04-20,1,24.0,51.0,0,1,8,0.0,0.125
C00215,car,GYU,2026-05-26,2,30.5,53.0,0,2,9,0.0,0.222
C00272,scooter,GYU,2026-03-29,2,26.0,51.0,0,2,10,0.0,0.2
C00080,scooter,YVN,2026-05-09,1,16.0,30.0,1,0,8,1.0,0.125
C00202,scooter,DLJ,2026-04-08,2,29.5,47.5,1,1,7,0.5,0.286
C00270,bike,YVN,2026-04-15,1,15.0,37.0,1,0,9,1.0,0.111
C00269,scooter,YVN,2026-05-17,1,39.0,62.0,0,1,6,0.0,0.167
C00271,bike,YVN,2026-03-30,1,31.0,49.0,0,1,9,0.0,0.111
C00018,car,KPN,2026-05-16,1,10.0,43.0,1,0,8,1.0,0.125
C00037,scooter,YVN,2026-04-04,1,25.0,43.0,1,0,7,1.0,0.143
C00128,bike,KPN,2026-04-02,2,19.0,45.5,1,1,9,0.5,0.222
C00279,car,YVN,2026-04-29,1,28.0,45.0,1,0,8,1.0,0.125
C00281,bike,GYU,2026-04-23,1,21.0,44.0,1,0,7,1.0,0.143
C00169,scooter,YVN,2026-05-19,1,9.0,38.0,1,0,8,1.0,0.125
C00198,car,GYU,2026-04-24,1,28.0,64.0,0,1,6,0.0,0.167
C00214,car,YVN,2026-05-25,2,27.5,58.5,0,2,10,0.0,0.2
C00029,scooter,VND,2026-05-06,2,31.0,56.0,1,1,10,0.5,0.2
C00036,scooter,DLJ,2026-04-15,3,20.67,35.33,3,0,10,1.0,0.3
C00206,bike,GYU,2026-05-22,1,39.0,65.0,0,1,10,0.0,0.1
C00103,bike,YVN,2026-05-02,1,32.0,65.0,0,1,9,0.0,0.111
C00036,scooter,DLJ,2026-05-12,5,23.8,49.0,2,3,10,0.4,0.5
C00161,bike,GYU,2026-05-02,1,20.0,47.0,0,1,6,0.0,0.167
C00005,bike,YVN,2026-04-10,3,22.67,43.67,2,1,7,0.6667,0.429
C00280,bike,YVN,2026-04-27,1,25.0,45.0,1,0,9,1.0,0.111
C00277,bike,YVN,2026-05-17,2,14.5,38.0,2,0,9,1.0,0.222
C00047,bike,GYU,2026-05-05,1,22.0,57.0,0,1,7,0.0,0.143
C00243,car,YVN,2026-05-19,1,18.0,39.0,1,0,10,1.0,0.1
C00006,scooter,YVN,2026-04-18,1,16.0,45.0,1,0,10,1.0,0.1
C00235,scooter,YVN,2026-05-04,1,16.0,53.0,0,1,10,0.0,0.1
C00226,scooter,YVN,2026-05-08,1,28.0,50.0,0,1,6,0.0,0.167
C00173,car,VND,2026-04-13,1,15.0,34.0,1,0,9,1.0,0.111
C00139,scooter,YVN,2026-05-20,1,40.0,61.0,0,1,7,0.0,0.143
C00228,scooter,GYU,2026-05-07,1,40.0,68.0,0,1,10,0.0,0.1
C00010,car,YVN,2026-04-15,4,17.75,40.25,3,1,7,0.75,0.571
C00228,scooter,GYU,2026-05-14,2,12.5,36.0,2,0,10,1.0,0.2
C00111,car,YVN,2026-05-24,1,11.0,35.0,1,0,7,1.0,0.143
C00176,bike,KPN,2026-04-06,1,22.0,37.0,1,0,8,1.0,0.125
C00204,car,GYU,2026-04-26,1,28.0,44.0,1,0,7,1.0,0.143
C00287,scooter,GYU,2026-04-10,1,8.0,36.0,1,0,8,1.0,0.125
C00074,scooter,YVN,2026-05-12,2,21.5,41.5,1,1,9,0.5,0.222
C00104,bike,VND,2026-05-13,1,34.0,56.0,0,1,8,0.0,0.125
C00093,bike,YVN,2026-05-07,1,20.0,44.0,1,0,6,1.0,0.167
C00213,scooter,YVN,2026-05-26,1,25.0,57.0,0,1,9,0.0,0.111
C00235,scooter,YVN,2026-05-22,1,35.0,53.0,0,1,10,0.0,0.1
C00062,scooter,GYU,2026-04-27,2,27.0,50.0,1,1,10,0.5,0.2
C00050,car,DLJ,2026-04-10,4,22.0,52.5,2,2,6,0.5,0.667
C00197,scooter,YVN,2026-04-12,2,30.5,54.0,0,2,6,0.0,0.333
C00215,car,GYU,2026-04-11,1,8.0,40.0,1,0,9,1.0,0.111
C00200,scooter,GYU,2026-04-06,2,26.0,53.5,0,2,7,0.0,0.286
C00136,bike,VND,2026-05-21,1,35.0,65.0,0,1,8,0.0,0.125
C00265,scooter,YVN,2026-05-27,1,37.0,54.0,0,1,7,0.0,0.143
C00215,car,GYU,2026-05-09,2,34.0,57.0,0,2,9,0.0,0.222
C00273,scooter,VND,2026-04-19,1,22.0,40.0,1,0,8,1.0,0.125
C00063,car,YVN,2026-04-19,1,24.0,56.0,0,1,6,0.0,0.167
C00046,bike,KPN,2026-04-13,1,21.0,38.0,1,0,8,1.0,0.125
C00176,bike,KPN,2026-04-11,1,39.0,60.0,0,1,8,0.0,0.125
C00254,bike,YVN,2026-04-13,1,33.0,70.0,0,1,8,0.0,0.125
C00119,bike,YVN,2026-04-15,3,19.0,44.67,1,2,9,0.3333,0.333
C00214,car,YVN,2026-05-10,3,34.0,65.33,0,3,10,0.0,0.3
C00281,bike,GYU,2026-05-13,1,26.0,42.0,1,0,7,1.0,0.143
C00267,car,VND,2026-04-27,1,27.0,59.0,0,1,8,0.0,0.125
C00206,bike,GYU,2026-04-21,1,35.0,50.0,0,1,10,0.0,0.1
C00151,bike,YVN,2026-05-15,3,19.67,45.0,2,1,6,0.6667,0.5
C00084,scooter,YVN,2026-05-02,1,27.0,47.0,0,1,8,0.0,0.125
C00071,car,VND,2026-05-06,3,20.33,42.67,1,2,8,0.3333,0.375
C00261,scooter,YVN,2026-04-30,1,32.0,47.0,0,1,6,0.0,0.167
C00258,scooter,KPN,2026-04-28,2,28.5,52.5,0,2,9,0.0,0.222
C00088,car,KPN,2026-05-09,1,29.0,51.0,0,1,9,0.0,0.111
C00263,scooter,YVN,2026-05-25,1,24.0,48.0,0,1,8,0.0,0.125
C00202,scooter,DLJ,2026-05-26,2,29.0,57.0,1,1,7,0.5,0.286
C00237,car,YVN,2026-05-16,3,25.33,58.33,0,3,8,0.0,0.375
C00222,car,GYU,2026-05-16,1,35.0,53.0,0,1,10,0.0,0.1
C00088,car,KPN,2026-04-28,1,19.0,40.0,1,0,9,1.0,0.111
C00048,scooter,KPN,2026-05-12,1,10.0,29.0,1,0,7,1.0,0.143
C00250,car,YVN,2026-05-23,1,20.0,53.0,0,1,7,0.0,0.143
C00024,bike,YVN,2026-05-05,1,18.0,32.0,1,0,8,1.0,0.125
C00104,bike,VND,2026-04-14,2,25.5,47.5,0,2,8,0.0,0.25
C00100,scooter,YVN,2026-04-09,2,19.5,46.5,1,1,8,0.5,0.25
C00093,bike,YVN,2026-05-21,1,40.0,59.0,0,1,6,0.0,0.167
C00098,scooter,YVN,2026-05-19,2,30.0,60.0,0,2,8,0.0,0.25
C00267,car,VND,2026-04-09,1,13.0,25.0,1,0,8,1.0,0.125
C00251,bike,GYU,2026-04-19,1,33.0,59.0,0,1,8,0.0,0.125
C00199,scooter,VND,2026-05-18,1,40.0,73.0,0,1,7,0.0,0.143
C00036,scooter,DLJ,2026-05-05,2,27.0,50.5,1,1,10,0.5,0.2
C00214,car,YVN,2026-05-03,1,29.0,67.0,0,1,10,0.0,0.1
C00117,car,GYU,2026-05-24,1,26.0,57.0,0,1,6,0.0,0.167
C00033,scooter,YVN,2026-04-14,1,29.0,49.0,0,1,8,0.0,0.125
C00235,scooter,YVN,2026-05-15,1,30.0,64.0,0,1,10,0.0,0.1
C00216,bike,YVN,2026-05-06,1,11.0,34.0,1,0,10,1.0,0.1
C00117,car,GYU,2026-05-08,1,19.0,42.0,1,0,6,1.0,0.167
C00043,scooter,VND,2026-05-24,1,29.0,57.0,0,1,7,0.0,0.143
C00242,bike,YVN,2026-04-05,2,26.5,45.0,1,1,8,0.5,0.25
C00030,scooter,YVN,2026-05-16,1,35.0,62.0,0,1,8,0.0,0.125
C00144,scooter,GYU,2026-04-14,2,31.5,60.0,0,2,8,0.0,0.25
C00059,bike,GYU,2026-04-27,1,33.0,56.0,0,1,7,0.0,0.143
C00252,bike,KPN,2026-04-30,1,9.0,22.0,1,0,8,1.0,0.125
C00063,car,YVN,2026-04-26,1,12.0,22.0,1,0,6,1.0,0.167
C00182,bike,YVN,2026-05-11,1,21.0,57.0,0,1,10,0.0,0.1
C00202,scooter,DLJ,2026-04-03,1,40.0,56.0,0,1,7,0.0,0.143
C00059,bike,GYU,2026-04-19,1,35.0,50.0,0,1,7,0.0,0.143
C00180,scooter,VND,2026-05-12,1,21.0,58.0,0,1,9,0.0,0.111
C00268,bike,DLJ,2026-04-26,1,13.0,41.0,1,0,10,1.0,0.1
C00289,bike,YVN,2026-05-17,1,11.0,40.0,1,0,10,1.0,0.1
C00263,scooter,YVN,2026-05-16,1,9.0,33.0,1,0,8,1.0,0.125
C00002,car,GYU,2026-05-03,2,11.5,34.0,2,0,8,1.0,0.25
C00127,bike,GYU,2026-05-12,1,19.0,41.0,1,0,8,1.0,0.125
C00272,scooter,GYU,2026-05-09,3,19.67,37.33,2,1,10,0.6667,0.3
C00098,scooter,YVN,2026-05-02,1,38.0,57.0,0,1,8,0.0,0.125
C00247,car,YVN,2026-04-28,3,18.0,47.33,1,2,6,0.3333,0.5
C00286,bike,VND,2026-04-28,2,15.0,41.5,1,1,7,0.5,0.286
C00208,bike,YVN,2026-05-13,1,30.0,55.0,0,1,9,0.0,0.111
C00137,scooter,YVN,2026-05-23,2,22.0,44.5,1,1,7,0.5,0.286
C00047,bike,GYU,2026-04-29,1,16.0,39.0,1,0,7,1.0,0.143
C00139,scooter,YVN,2026-05-15,2,9.5,39.0,2,0,7,1.0,0.286
C00244,scooter,VND,2026-05-07,1,18.0,45.0,1,0,8,1.0,0.125
C00244,scooter,VND,2026-04-22,2,36.5,63.5,0,2,8,0.0,0.25
C00231,bike,GYU,2026-05-06,1,10.0,23.0,1,0,8,1.0,0.125
C00272,scooter,GYU,2026-04-13,1,22.0,55.0,0,1,10,0.0,0.1
C00202,scooter,DLJ,2026-04-29,1,28.0,45.0,1,0,7,1.0,0.143
C00058,car,YVN,2026-03-30,2,30.5,58.5,0,2,9,0.0,0.222
C00252,bike,KPN,2026-05-09,1,9.0,35.0,1,0,8,1.0,0.125
C00226,scooter,YVN,2026-05-16,3,21.33,40.67,2,1,6,0.6667,0.5
C00042,bike,YVN,2026-05-18,1,24.0,38.0,1,0,6,1.0,0.167
C00188,car,KPN,2026-04-30,1,29.0,62.0,0,1,9,0.0,0.111
C00033,scooter,YVN,2026-04-01,1,21.0,56.0,0,1,8,0.0,0.125
C00078,bike,YVN,2026-04-17,1,20.0,44.0,1,0,7,1.0,0.143
C00044,bike,GYU,2026-05-21,2,10.5,43.0,2,0,6,1.0,0.333
C00184,bike,YVN,2026-04-01,1,23.0,52.0,0,1,9,0.0,0.111
C00078,bike,YVN,2026-04-01,3,27.0,59.0,0,3,7,0.0,0.429
C00252,bike,KPN,2026-04-21,2,24.5,47.5,1,1,8,0.5,0.25
C00035,car,YVN,2026-03-31,1,24.0,53.0,0,1,10,0.0,0.1
C00076,car,GYU,2026-04-22,1,25.0,44.0,1,0,8,1.0,0.125
C00138,scooter,YVN,2026-04-25,1,18.0,41.0,1,0,10,1.0,0.1
C00220,scooter,VND,2026-04-17,1,21.0,40.0,1,0,7,1.0,0.143
C00221,car,GYU,2026-04-06,1,15.0,51.0,0,1,7,0.0,0.143
C00278,scooter,GYU,2026-05-08,1,27.0,50.0,0,1,7,0.0,0.143
C00061,scooter,YVN,2026-04-02,1,39.0,66.0,0,1,10,0.0,0.1
C00283,car,YVN,2026-05-04,1,25.0,55.0,0,1,7,0.0,0.143
C00001,car,DLJ,2026-05-18,1,33.0,59.0,0,1,7,0.0,0.143
C00098,scooter,YVN,2026-05-16,1,19.0,53.0,0,1,8,0.0,0.125
C00207,car,GYU,2026-04-18,1,19.0,39.0,1,0,8,1.0,0.125
C00035,car,YVN,2026-04-24,2,19.5,39.5,2,0,10,1.0,0.2
C00256,scooter,DLJ,2026-05-12,1,35.0,57.0,0,1,6,0.0,0.167
C00202,scooter,DLJ,2026-05-02,2,25.0,51.0,1,1,7,0.5,0.286
C00162,car,YVN,2026-04-20,1,31.0,52.0,0,1,6,0.0,0.167
C00077,bike,YVN,2026-05-04,2,14.0,40.0,1,1,7,0.5,0.286
C00139,scooter,YVN,2026-05-01,1,40.0,52.0,0,1,7,0.0,0.143
C00110,scooter,KPN,2026-03-31,1,10.0,38.0,1,0,8,1.0,0.125
C00220,scooter,VND,2026-04-24,1,39.0,51.0,0,1,7,0.0,0.143
C00205,bike,VND,2026-05-17,1,29.0,60.0,0,1,7,0.0,0.143
C00048,scooter,KPN,2026-04-15,1,22.0,40.0,1,0,7,1.0,0.143
C00268,bike,DLJ,2026-04-27,1,8.0,25.0,1,0,10,1.0,0.1
C00226,scooter,YVN,2026-05-25,1,36.0,59.0,0,1,6,0.0,0.167
C00036,scooter,DLJ,2026-04-18,2,24.0,54.5,0,2,10,0.0,0.2
C00271,bike,YVN,2026-04-23,1,23.0,47.0,0,1,9,0.0,0.111
C00215,car,GYU,2026-04-19,1,37.0,64.0,0,1,9,0.0,0.111
C00171,scooter,GYU,2026-04-23,1,15.0,31.0,1,0,7,1.0,0.143
C00004,scooter,KPN,2026-04-19,1,8.0,26.0,1,0,9,1.0,0.111
C00064,bike,YVN,2026-05-19,1,34.0,52.0,0,1,10,0.0,0.1
C00257,bike,VND,2026-05-19,1,12.0,32.0,1,0,10,1.0,0.1
C00300,car,YVN,2026-04-12,4,26.75,53.25,1,3,8,0.25,0.5
C00298,car,YVN,2026-04-20,1,28.0,42.0,1,0,8,1.0,0.125
C00212,scooter,YVN,2026-05-17,1,34.0,52.0,0,1,7,0.0,0.143
C00018,car,KPN,2026-04-10,1,9.0,37.0,1,0,8,1.0,0.125
C00049,scooter,GYU,2026-04-23,1,27.0,44.0,1,0,9,1.0,0.111
C00281,bike,GYU,2026-04-22,1,12.0,33.0,1,0,7,1.0,0.143
C00077,bike,YVN,2026-05-14,1,30.0,44.0,1,0,7,1.0,0.143
C00176,bike,KPN,2026-05-10,1,32.0,60.0,0,1,8,0.0,0.125
C00220,scooter,VND,2026-05-21,1,33.0,46.0,0,1,7,0.0,0.143
C00014,scooter,YVN,2026-04-04,1,23.0,34.0,1,0,7,1.0,0.143
C00131,bike,VND,2026-05-09,1,32.0,54.0,0,1,7,0.0,0.143
C00046,bike,KPN,2026-05-05,1,25.0,54.0,0,1,8,0.0,0.125
C00107,scooter,KPN,2026-04-30,1,28.0,59.0,0,1,6,0.0,0.167
C00081,car,KPN,2026-05-17,2,26.0,49.5,1,1,7,0.5,0.286
C00299,scooter,VND,2026-05-20,1,38.0,70.0,0,1,6,0.0,0.167
C00275,car,VND,2026-05-07,1,10.0,40.0,1,0,6,1.0,0.167
C00036,scooter,DLJ,2026-04-17,2,39.0,64.5,0,2,10,0.0,0.2
C00060,scooter,YVN,2026-03-31,1,28.0,40.0,1,0,9,1.0,0.111
C00242,bike,YVN,2026-04-04,3,21.0,40.67,2,1,8,0.6667,0.375
C00175,scooter,YVN,2026-04-18,1,40.0,58.0,0,1,9,0.0,0.111
C00164,bike,YVN,2026-05-27,1,40.0,67.0,0,1,7,0.0,0.143
C00059,bike,GYU,2026-04-14,1,26.0,50.0,0,1,7,0.0,0.143
C00230,scooter,YVN,2026-05-11,2,28.5,47.0,1,1,9,0.5,0.222
C00033,scooter,YVN,2026-04-07,1,16.0,39.0,1,0,8,1.0,0.125
C00254,bike,YVN,2026-04-20,1,25.0,50.0,0,1,8,0.0,0.125
C00093,bike,YVN,2026-04-25,2,10.0,40.5,2,0,6,1.0,0.333
C00015,scooter,YVN,2026-05-21,1,32.0,58.0,0,1,9,0.0,0.111
C00062,scooter,GYU,2026-04-10,1,34.0,51.0,0,1,10,0.0,0.1
C00173,car,VND,2026-04-07,2,37.0,65.5,0,2,9,0.0,0.222
C00206,bike,GYU,2026-05-09,3,17.33,40.67,2,1,10,0.6667,0.3
C00237,car,YVN,2026-04-25,1,22.0,47.0,0,1,8,0.0,0.125
C00029,scooter,VND,2026-05-14,1,36.0,50.0,0,1,10,0.0,0.1
C00032,scooter,VND,2026-04-30,1,32.0,58.0,0,1,8,0.0,0.125
C00057,scooter,VND,2026-05-19,1,37.0,54.0,0,1,6,0.0,0.167
C00206,bike,GYU,2026-05-20,2,28.5,56.0,0,2,10,0.0,0.2
C00041,car,YVN,2026-05-15,1,17.0,37.0,1,0,6,1.0,0.167
C00258,scooter,KPN,2026-05-23,1,14.0,30.0,1,0,9,1.0,0.111
C00138,scooter,YVN,2026-04-22,1,21.0,49.0,0,1,10,0.0,0.1
C00058,car,YVN,2026-05-13,1,37.0,67.0,0,1,9,0.0,0.111
C00299,scooter,VND,2026-03-29,1,14.0,31.0,1,0,6,1.0,0.167
C00065,scooter,YVN,2026-04-29,1,12.0,45.0,1,0,6,1.0,0.167
C00042,bike,YVN,2026-05-26,1,37.0,71.0,0,1,6,0.0,0.167
C00092,car,YVN,2026-04-16,1,11.0,28.0,1,0,9,1.0,0.111
C00129,scooter,YVN,2026-05-04,2,30.0,53.0,0,2,8,0.0,0.25
C00086,bike,VND,2026-04-08,1,14.0,50.0,0,1,9,0.0,0.111
C00168,car,YVN,2026-05-07,3,15.67,35.33,3,0,8,1.0,0.375
C00218,bike,YVN,2026-05-06,3,26.0,43.33,1,2,8,0.3333,0.375
C00197,scooter,YVN,2026-04-18,2,22.0,53.5,0,2,6,0.0,0.333
C00122,bike,VND,2026-04-20,1,22.0,39.0,1,0,8,1.0,0.125
C00156,bike,YVN,2026-05-21,1,23.0,43.0,1,0,10,1.0,0.1
C00213,scooter,YVN,2026-04-14,1,18.0,41.0,1,0,9,1.0,0.111
C00086,bike,VND,2026-04-27,1,9.0,31.0,1,0,9,1.0,0.111
C00079,scooter,YVN,2026-05-19,2,30.0,57.0,0,2,10,0.0,0.2
C00070,bike,VND,2026-05-14,1,38.0,60.0,0,1,6,0.0,0.167
C00008,scooter,YVN,2026-05-20,1,34.0,55.0,0,1,8,0.0,0.125
C00133,bike,YVN,2026-04-07,1,28.0,42.0,1,0,8,1.0,0.125
C00132,car,GYU,2026-04-11,2,19.0,32.0,2,0,9,1.0,0.222
C00237,car,YVN,2026-05-01,2,26.5,55.5,0,2,8,0.0,0.25
C00007,bike,YVN,2026-03-29,1,35.0,50.0,0,1,7,0.0,0.143
C00054,scooter,YVN,2026-05-11,1,22.0,44.0,1,0,7,1.0,0.143
C00195,bike,YVN,2026-05-12,1,21.0,47.0,0,1,7,0.0,0.143
C00299,scooter,VND,2026-05-08,2,10.5,33.0,2,0,6,1.0,0.333
C00264,bike,YVN,2026-04-03,1,25.0,52.0,0,1,10,0.0,0.1
C00195,bike,YVN,2026-04-06,3,38.0,58.0,0,3,7,0.0,0.429
C00239,scooter,YVN,2026-05-21,1,9.0,34.0,1,0,6,1.0,0.167
C00224,car,GYU,2026-04-06,1,25.0,46.0,0,1,7,0.0,0.143
C00175,scooter,YVN,2026-04-20,2,14.5,35.5,2,0,9,1.0,0.222
C00178,scooter,GYU,2026-05-20,1,15.0,50.0,0,1,6,0.0,0.167
C00160,bike,GYU,2026-03-30,1,29.0,48.0,0,1,8,0.0,0.125
C00143,car,KPN,2026-04-07,1,9.0,28.0,1,0,8,1.0,0.125
C00109,bike,YVN,2026-05-02,1,11.0,22.0,1,0,7,1.0,0.143
C00152,bike,KPN,2026-05-22,1,30.0,52.0,0,1,10,0.0,0.1
C00181,scooter,VND,2026-05-21,2,26.0,50.5,0,2,10,0.0,0.2
C00028,bike,YVN,2026-04-09,2,34.5,67.0,0,2,10,0.0,0.2
C00207,car,GYU,2026-04-20,3,23.67,47.0,1,2,8,0.3333,0.375
C00267,car,VND,2026-04-28,3,36.67,59.0,0,3,8,0.0,0.375
C00047,bike,GYU,2026-05-21,2,22.5,45.0,1,1,7,0.5,0.286
C00162,car,YVN,2026-05-14,1,39.0,52.0,0,1,6,0.0,0.167
C00023,car,YVN,2026-04-12,2,27.5,60.0,0,2,8,0.0,0.25
C00158,car,YVN,2026-04-22,1,40.0,60.0,0,1,6,0.0,0.167
C00243,car,YVN,2026-04-08,1,37.0,68.0,0,1,10,0.0,0.1
C00139,scooter,YVN,2026-05-24,1,17.0,31.0,1,0,7,1.0,0.143
C00026,scooter,YVN,2026-04-29,2,28.5,45.0,2,0,6,1.0,0.333
C00104,bike,VND,2026-04-01,1,9.0,26.0,1,0,8,1.0,0.125
C00125,scooter,GYU,2026-04-23,1,29.0,40.0,1,0,8,1.0,0.125
C00285,scooter,GYU,2026-04-14,1,10.0,31.0,1,0,8,1.0,0.125
C00039,car,YVN,2026-05-19,2,25.0,44.0,2,0,7,1.0,0.286
C00235,scooter,YVN,2026-04-28,2,16.5,36.0,2,0,10,1.0,0.2
C00220,scooter,VND,2026-03-29,1,23.0,50.0,0,1,7,0.0,0.143
C00158,car,YVN,2026-05-23,1,27.0,63.0,0,1,6,0.0,0.167
C00300,car,YVN,2026-04-26,1,19.0,37.0,1,0,8,1.0,0.125
C00184,bike,YVN,2026-04-07,1,22.0,41.0,1,0,9,1.0,0.111
C00181,scooter,VND,2026-05-26,1,27.0,44.0,1,0,10,1.0,0.1
C00057,scooter,VND,2026-04-01,1,30.0,45.0,1,0,6,1.0,0.167
C00061,scooter,YVN,2026-04-15,1,33.0,63.0,0,1,10,0.0,0.1
C00238,scooter,YVN,2026-05-19,1,38.0,69.0,0,1,7,0.0,0.143
C00175,scooter,YVN,2026-04-28,1,14.0,46.0,0,1,9,0.0,0.111
C00116,scooter,YVN,2026-04-28,2,14.5,34.0,2,0,7,1.0,0.286
C00069,car,DLJ,2026-05-27,3,21.67,45.67,2,1,7,0.6667,0.429
C00111,car,YVN,2026-05-06,2,37.0,61.0,0,2,7,0.0,0.286
C00243,car,YVN,2026-04-29,1,10.0,24.0,1,0,10,1.0,0.1
C00167,car,YVN,2026-05-23,1,11.0,35.0,1,0,6,1.0,0.167
C00011,scooter,GYU,2026-03-30,2,36.0,55.0,0,2,9,0.0,0.222
C00276,scooter,KPN,2026-04-26,2,34.0,56.5,0,2,10,0.0,0.2
C00141,bike,GYU,2026-05-12,2,35.0,58.5,0,2,6,0.0,0.333
C00080,scooter,YVN,2026-04-06,1,35.0,66.0,0,1,8,0.0,0.125
C00129,scooter,YVN,2026-04-28,1,35.0,56.0,0,1,8,0.0,0.125
C00059,bike,GYU,2026-04-07,1,28.0,47.0,0,1,7,0.0,0.143
C00131,bike,VND,2026-04-20,1,8.0,38.0,1,0,7,1.0,0.143
C00154,bike,GYU,2026-03-29,1,17.0,41.0,1,0,10,1.0,0.1
C00137,scooter,YVN,2026-05-17,2,8.5,34.5,2,0,7,1.0,0.286
C00017,bike,YVN,2026-03-29,1,23.0,42.0,1,0,6,1.0,0.167
C00027,car,YVN,2026-05-11,1,27.0,47.0,0,1,9,0.0,0.111
C00259,car,YVN,2026-04-19,1,18.0,45.0,1,0,10,1.0,0.1
C00267,car,VND,2026-04-05,2,15.0,39.0,2,0,8,1.0,0.25
C00178,scooter,GYU,2026-05-12,2,25.5,51.5,1,1,6,0.5,0.333
C00142,scooter,YVN,2026-04-04,2,37.5,60.0,0,2,10,0.0,0.2
C00173,car,VND,2026-04-12,1,29.0,60.0,0,1,9,0.0,0.111
C00138,scooter,YVN,2026-05-13,2,30.5,57.5,0,2,10,0.0,0.2
C00005,bike,YVN,2026-04-02,1,24.0,43.0,1,0,7,1.0,0.143
C00004,scooter,KPN,2026-04-26,1,10.0,19.0,1,0,9,1.0,0.111
C00149,scooter,VND,2026-05-17,1,31.0,55.0,0,1,9,0.0,0.111
C00084,scooter,YVN,2026-05-16,1,26.0,47.0,0,1,8,0.0,0.125
C00112,bike,YVN,2026-04-29,2,21.5,53.0,1,1,9,0.5,0.222
C00291,car,YVN,2026-05-08,1,38.0,7304.55,0,1,9,0.0,0.111
C00052,car,YVN,2026-04-13,2,24.0,51.0,1,1,8,0.5,0.25
C00205,bike,VND,2026-04-10,1,28.0,56.0,0,1,7,0.0,0.143
C00026,scooter,YVN,2026-04-16,1,10.0,32.0,1,0,6,1.0,0.167
C00155,bike,GYU,2026-04-11,1,26.0,42.0,1,0,10,1.0,0.1
C00144,scooter,GYU,2026-05-13,2,33.5,53.0,0,2,8,0.0,0.25
C00195,bike,YVN,2026-05-03,1,28.0,44.0,1,0,7,1.0,0.143
C00145,scooter,VND,2026-05-23,2,12.5,42.0,1,1,8,0.5,0.25
C00180,scooter,VND,2026-05-02,2,26.0,54.0,1,1,9,0.5,0.222
C00037,scooter,YVN,2026-05-05,1,22.0,44.0,1,0,7,1.0,0.143
C00074,scooter,YVN,2026-04-07,1,31.0,66.0,0,1,9,0.0,0.111
C00011,scooter,GYU,2026-04-10,1,9.0,21.0,1,0,9,1.0,0.111
C00292,bike,YVN,2026-05-14,2,35.5,60.0,0,2,7,0.0,0.286
C00087,bike,GYU,2026-04-20,1,12.0,37.0,1,0,6,1.0,0.167
C00116,scooter,YVN,2026-04-14,1,11.0,35.0,1,0,7,1.0,0.143
